name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1023;0;1023;3043;1860;3043;1506;0
header;240;161;240;192;1862;192;1862;161
A;1038;221;1038;248;1061;248;1061;221
B;1043;893;1043;920;1063;920;1063;893
A;1295;1331;1295;1335;1300;1335;1300;1331
C;1038;1568;1038;1596;1058;1596;1058;1568
A;1257;1607;1257;1613;1262;1613;1262;1607
A;1165;1653;1165;1659;1171;1659;1171;1653
A;1461;1930;1461;1935;1467;1935;1467;1930
A;1405;2115;1405;2120;1411;2120;1411;2115
D;1041;2239;1041;2266;1064;2266;1064;2239
A;1400;2482;1400;2487;1405;2487;1405;2482
A;1369;2575;1369;2580;1374;2580;1374;2575
