name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;238;0;352;3045;1628;3045;1628;0
header;130;115;130;149;1743;149;1743;115
A;1101;49;1101;49;1101;49;1101;49
A;1606;159;1606;162;1610;162;1610;159
A;512;164;512;165;513;165;513;164
A;598;167;598;169;599;169;599;167
A;924;183;924;212;948;212;948;183
B;283;232;283;251;298;251;298;232
B;646;323;646;342;661;342;661;323
A;941;597;941;601;944;601;944;597
B;927;855;927;884;949;884;949;855
A;1356;928;1356;946;1372;946;1372;928
B;316;1149;316;1167;330;1167;330;1149
A;1209;1168;1209;1180;1216;1180;1216;1168
D;295;1372;295;1399;328;1399;328;1372
B;393;1428;393;1445;408;1445;408;1428
B;1384;1510;1384;1526;1404;1526;1404;1510
C;918;1524;918;1554;939;1554;939;1524
D;915;2194;915;2223;941;2223;941;2194
D;323;2242;323;2269;356;2269;356;2242
A;1099;2494;1099;2505;1107;2505;1107;2494
B;427;2715;427;2730;450;2730;450;2715
B;978;2715;978;2742;1000;2742;1000;2715
B;1221;2716;1221;2732;1242;2732;1242;2716
B;455;2749;455;2775;464;2775;464;2749
B;420;2750;420;2765;441;2765;441;2750
B;1007;2752;1007;2767;1028;2767;1028;2752
B;1290;2752;1290;2766;1312;2766;1312;2752
A;694;2771;694;2778;699;2778;699;2771
B;424;2784;424;2800;445;2800;445;2784
B;787;2786;787;2812;808;2812;808;2786
B;1495;2788;1495;2804;1517;2804;1517;2788
B;1267;2795;1267;2814;1274;2814;1274;2795
B;420;2820;420;2836;441;2836;441;2820
C;972;2822;972;2848;995;2848;995;2822
A;597;2946;597;2947;597;2947;597;2946
